id,document,split
57cb83a2e2774f759a6e2b5e038a3773,"
Product ID: B079788PBL
Title: China Glaze Matte Nail Polish, Cabana Fever 1601
Average Rating: 3.6
Number of Ratings: 58
Features: ['Opaque white creme nail color that dries to a matte finish', 'China Glaze Shades of Paradise Collection', 'Gives long lasting manicures', 'Dries quickly on nails']
Description: ['China Glaze Matte Nail Polish, Cabana Fever, 1601, .50 fl. oz.Opaque white creme nail color that dries to a matte finish.China Glaze Shades of Paradise Collection.']
Price: 7.4
Store: China Glaze
Details: {""Brand"": ""China Glaze"", ""Item Form"": ""Creme"", ""Finish Type"": ""Matte"", ""Age Range (Description)"": ""Adult"", ""Liquid Volume"": ""14 Milliliters"", ""Item Dimensions LxWxH"": ""1.38 x 1.38 x 3.35 inches"", ""Item Weight"": ""0.07 Grams"", ""Is Discontinued By Manufacturer"": ""No"", ""Item model number"": ""CG84195"", ""UPC"": ""019965841955"", ""Manufacturer"": ""American International Industries""}
Review Text: Takes a loooonnnnnnnggggg time to dry but its a nice pure white which is exactly what i was looking for Patchy, streaky, peels right off. :(
",train
541240b76c0d4ff990b1aa015098e66e,"
Product ID: B079JPNPF3
Title: Aeroblend Airbrush Makeup Foundation (O35), Suitable for All Skin Type Giving Flawless Effect, Hypoallergenic Foundation, Fragrance Free and Long Lasting
Average Rating: 4.2
Number of Ratings: 396
Features: [""Water based airbrush foundation. For use with the Aeroblend airbrush systems. Natural-looking coverage that doesn't require frequent touch ups."", ""Long Lasting Effect - You can wear Aeroblen makeup foundation for 10 hours. It is waterproof and even sweat can't wipe it away. Amazing for HD."", 'It is Safe - it is a paraben and silicone free foundation to keep your skin safe from chemicals. It is fragrant.', 'Applicable to All Types of Skin - From dry to oily.', 'Added botanical & mineral ingredients like kaolin, lavender and jojoba hydrate & soothe skin. Soft focus pigments give coverage and are appropriate for even HD use.']
Description: ['Water-based and formulated for even the most sensitive skin types. Contains no fragrance, parabens or petroleum derived ingredients. Added botanical and mineral ingredients like kaolin, lavender and jojoba hydrate and sooth skin. Soft focus pigments give coverage and appropriate for even HD use. We have your color! Our wide range of color selection ensures we have your skin tone. 30ml/ 1 fl oz']
Price: 27.0
Store: Aeroblend
Details: {""Item Form"": ""Cream"", ""Color"": ""O35"", ""Skin Type"": ""All"", ""Finish Type"": ""Natural"", ""Recommended Uses For Product"": ""Face Makeup"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""4.57 x 1.3 x 1.22 inches; 2.08 Ounces"", ""UPC"": ""850732005787 850732005206"", ""Manufacturer"": ""Aeroblend Airbrush""}
Review Text: Aeroblend is The Best airbrush foundation. It looks just like my natural skin when applied. I purchased my Aeroblend system in November, and it's Wonderful! Since November, I have tried Luminess, Belloccio, and Aeroblend foundations. I had hoped I would like Belloccio because it's half the price, but it could not compare to the Aeroblend Foundation.  The Luminess was too sticky, like it never set. The Aeroblend looks Absolutely Flawless. It takes minutes to do my makeup now, and so many people have asked me about my skin. I am so glad I purchased my Aeroblend system! I ordered this for my 16 year old granddaughter and she LOVES it. She said her makeup is sooooo awesome with this that she hates to take it off. She had a luminess airbrush and it was difficult to clean and would put dots of makeup on her face instead of a nice smooth finish. This one is amazing. Large bottle.  Great color match. Secure bottle. I'm 100% happy!<br />After reading the reviews I was excited to try this. WoW!  I purchased the Luminous kit previously & at first was excited but the bottles were small and they always leaked (in shipping & in my cabinet). This color was a perfect match for my light (not pale) skin. I use with my Luminous air system and LOVE it! This will be my go to! I was use to the small bottle, and I managed to spill the liquid twice.........if your used to the small bottles do something that you don't make the same mistake I did twice. And so much bigger than the original sample bottles I had with my machine I purchased this system and the first container was great. This one is full of lumps and will not blend. Even after shaking for almost 10 minutes.  It plugged up the tip and now I am unable to use the foundation.  Seriously disappointed. This is the lightest, most long-wearing foundation I've ever used. Period. And with mature (52) skin which tends to be dry, I'm not left with unsightly creases at the end of the day either. I use the Aeroblend airbrush to apply this in the morning and it looks great literally all day long! Despite having sensitive skin, this makeup has not caused a single breakout to date. It also doesn't feel like I'm wearing a mask - goes on light and stays that way. Highly recommend. I have never ordered this brand so I thought i’d Get it a try especially for the price of the size bottle you get.  I ordered two different colors since I wasn’t sure and this one N20 was a perfect match for my skin.  You also use less of this than the Luminess I have always purchased.  This is what I will use from now on. Great makeup but thinner than I’m used to so I had to adjust, will buy again, better price. I like to buy a very light and very dark in airbrush makeup so I can mix any shade in between. The problem with this product is it cant be back bubbled. It just created a bunch of bubbles. To mix it you have to mix in a separate container and then pour it into the airbrush. Sadly I bought a bunch of light when it was on sale around Christmas so Im stuck with it for now. Another big issue with this brand that I havent experienced with any other airbrush makeup is that it settles really bad and you have to shake it vigorously for quite a while before it mixes. I have never had a product that required this much shaking. The color is decent but tends to rub off easily. I have to be extra careful not to touch my face.
",train
8d42624dde7e48af817a75a56e3e05ea,"
Product ID: B07B6TNHTD
Title: Traxxas TRA8073 Mirrors, side, black (left & right)/ retainers (2)/ body clips (4)
Average Rating: 4.7
Number of Ratings: 36
Features: ['Traxxas 8073 - Side Mirrors, Black, TRX-4', 'Features: Black Plastic', 'Includes: (1) Left Mirror (1) Right Mirror (2) Retainers (4) Body Clips', 'Specs:', 'Part number(s) included (in factory packaging): 8073']
Description: ['Mirrors, side, black (left & right)/ retainers (2)/ body clips (4)']
Price: 9.26
Store: Traxxas
Details: {""Auto Part Position"": ""Left"", ""Item Dimensions LxWxH"": ""0.5 x 3 x 5 inches"", ""Lens Curvature Description"": ""Convex"", ""Material"": ""Plastic"", ""Brand"": ""Traxxas"", ""Mounting Type"": ""Headrest Mount"", ""Item Weight"": ""0.02 Pounds"", ""Operation Mode"": ""Manual"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""0.5 x 3 x 5 inches; 0.32 Ounces"", ""Manufacturer recommended age"": ""14 months and up"", ""Item model number"": ""8073"", ""UPC"": ""020334807304"", ""Manufacturer"": ""Traxxas"", ""Country of Origin"": ""China""}
Review Text: I like the way it looks but the fake mirror stickers are goofy. I know that once I get them wet, they will fall apart. I mounted these on a Carisma Ford F150 body and they look great, had to drill new holes but that was expected. Exact fit and comes with everything you need
",train
e365bb2d9a974da780df330ba6e432b3,"
Product ID: B07BSMFXZN
Title: Lobe Wonder Invisible Earring Earlobe Support Patches (pack of 2)
Average Rating: 4.6
Number of Ratings: 2101
Features: ['Each self adhesive oval patch is super-reinforced with a criss-cross network to strengthen and support ear lobes', 'Ear lobes will look natural not stretched and dragged down by the weight of heavy earrings']
Description: ['Lobe Wonder Ear Lobe Support Patches Lobe Wonder Support Patches work to repair the appearance of torn, damaged and stretched ear lobes instantly! Worn behind your ear lobe, these invisible patches are the perfect remedy to the problem of heavy pierced earrings tearing and s-t-r-e-t-c-hing your ear lobes. Each self adhesive oval patch is super-reinforced with a criss-cross network to strengthen and support ear lobes. Your ear lobes will look natural, not stretched and dragged down by the weight of heavy earrings. Lobe Wonder patches are ""breathable"" and the special medical adhesive doesn\'t irritate the skin. With Lobe Wonder, you\'ll be able to wear your chandelier earrings, hoops and favorite studs. And the best part? No more worry about tearing and stretching!']
Price: 11.99
Store: Lobe Wonder
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""4.1 x 3.6 x 0.7 inches; 1.13 Ounces"", ""Item model number"": ""Lobe-Wonder"", ""Material Feature"": ""Compostable Warning"", ""Date First Available"": ""September 15, 2010"", ""Manufacturer"": ""Lobe Wonder""}
Review Text: I have bought these before. They arrived on time and work great. I can wear my heavy earrings again. These are so great. I am able to wear hoops without my earlobe looking weird. Comfortable and eases the drag on the ear lobe when earrings are heavy. I’d be lost or need plastic surgery without lobe wonders! I haven’t been able to find the brand in stores since Claire’s shut down, my earrings were pulled out years ago and I never thought I’d be able to wear earrings again, lobe wonders are durable long lasting and reliable. However I recommend if wearing a heavy earring use two of the lobe wonders, I only were one as I normally only wear diamond studs but if I must were dangling earrings I use two. Also, even if you don’t have a situation where your ear lobes are completely split they truly help hold your earrings up without putting stress on your piercings. I have bought these for years.  They are an excellent value at Amazon and work great. I LOVE THESE!!!! When I was in Jr. High (over 40 years ago) I had the hole in my pierced ear ripped & over the years it has gotten increasingly worse. I could never where stud earrings or small earrings because they would literally go through the hole in my ear until I discovered these about 6 years ago & I have used them ever since. These worked exactly as they are supposed to:) it does not work for big earrings as in the pisture it shows small earrings.tried two still did not work.stuck with the was<br />te of money don't pay to ship back,glad I bought the smaller package. They don't stick long...and they come off easily.  They are a good size and are clear.<br />They just need more adhesicivness. I have a torn earlobe ( torn all the way to the end) I wouldn't be able to wear earrings without these! If you clean the back of your earlobe with rubbing alcohol beforehand it will make these stay on for about a week, maybe two. Love this product!!!!
",train
6e29c1c07a33472f8ae559c4de05529f,"
Product ID: B07BW9CGXX
Title: June Bloomy Rose Floral Crown Wreath Girls Flower Headband BOHO Garland Halo Headpiece (White)
Average Rating: 4.4
Number of Ratings: 1692
Features: ['Hand made item', 'Package include 1 pc flower headband', 'With adjustable ribbon,suit most head and easy to wear', 'The flower is white，but the picture looks deep', 'Used for wedding festival,birthday,maternity shoot']
Description: ['June Bloomy Rose Floral Crown Wreath Girls Flower Headband BOHO Garland Halo Headpiece']
Price: 7.64
Store: June Bloomy
Details: {""Color"": ""White"", ""Age Range (Description)"": ""Adult"", ""Number of Items"": ""1"", ""Brand"": ""June Bloomy"", ""Size"": ""One Size (Pack of 1)"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""9.57 x 7.91 x 1.1 inches; 0.92 Ounces"", ""Department"": ""Womens"", ""UPC"": ""635648277752""}
Review Text: So pretty Loved it was exactly what I was looking for it is easily adjustable n soft bendy material her 1st bday was a success Value for money It came with all the fake flowers smashed flat. When I tried to open the flat smashed flowers they began to fall off. I received exactly what I ordered. Beautiful flowers fits the little flower girl perfectly. Speedy shipping can’t complain all in all happy with my purchase. Bought this solely for Halloween costume carol baskin. It was a cheap one time use thing so I didn't mind wearing it for a short while when the price was great. However it is super uncomfortable with the metal wire they used so I would beware of that but overall great for short term use Very nice, for the price.<br />Had to use pins to keep in place. Simple as sweet Beautiful I used this for my daughter's birthday as her crown. She looked great in it and we got lots of compliments. It's a perfect rainbow gradient, not too bright to look totally fakey, but bright enough to see the rainbow. Each little flower is different too, which makes it look really nice.
",train
b1b36677ffd442058e97f5156484e866,"
Product ID: B07CMD7WLT
Title: NYFASHION101 Women's Multifunction Rose Flower Sheer Petal Brooch Pin Hair Tie Clip
Average Rating: 4.2
Number of Ratings: 171
Features: ['Back includes elastic hair tie, alligator clip and safety pin', 'Diameter: 6.0"", height: 3.0""', 'Layered with sheer petals', 'Clip or tie onto hair, pin on bags, blouses, pants, dresses, caps, hats', 'Ideal for themed parties, weddings, tango classes']
Description: ['Each brooch has a combination of hair tie, safety pin, and alligator clip. Outshine in your flamenco or tango class, themed parties, weddings, bridal showers, anywhere on the go!']
Price: 5.99
Store: NYFASHION101
Details: {""Brand"": ""NYFASHION101"", ""Hair Type"": ""All"", ""Color"": ""Blue"", ""Age Range (Description)"": ""Adult"", ""Style"": ""Brooch"", ""Item model number"": ""JFL0003"", ""Department"": ""womens"", ""Date First Available"": ""April 24, 2018""}
Review Text: If you want to take a simple outfit to the next level, this is a quick and easy way to do it. They can be pinned to a jacket or blouse, and there is also a thick elastic band so that they can be added to a ponytail. They also look nice on some purses. They are stiff so they can handle storing several in one container. Some of the petals are made of a sheer fabric and others are opaque, which adds interest to the look. I have many of these in different colors, and I enjoy wearing them often. These flowers feel stiff and so they aren’t easily crushed and bent out of shape. They have a pin for wearing on clothing, and a thick, sturdy covered elastic for wearing with a ponytail.<br />I have several colors that help me add just the right amount of interest to several types of outfits. I’ve received many compliments while wearing them. Purchased to match mint colored lace shoes, necklace, earrings wore with off white sheer dress it really made the outfit got so many compliments at church. Next purchase will be to find a matching fascinator to compliment this outfit. It was pretty. Too Big for my use—Very Large—Clip and Pin fell off! Looks cheap! Happy with my purchase, exactly what I expected when ordering. Ordered for one of my daughters dresses that was very plain and it did the trick.  Very pretty flower and she got several complimemts too about the flower. Excelente calidad y económico I really love the color but the quality is very poor when it comes to the glue used, as you can see in the picture it unglued. I don't like to leave bad reviews but it's not fair to other buyers. No me gusto
",train
94ae6d1129d549889ef6f433ad9bef2b,"
Product ID: B07CRNPF2R
Title: Emani All-In-One Vegan Eyebrow Cream - 0.42oz (Blonde/Gray)
Average Rating: 4.1
Number of Ratings: 28
Features: ['100% vegan, gluten free, and cruelty free all-in-one formula gives brows a fuller looking finish.', 'Powder, gel, pencil, and setting wax transforms normal brows into a work of art.', 'Waterproof formula is ideal for all skin types.', 'Brow powder, gel, pencil and setting powder all-in-one.', 'Won’t clog pores or irritate sensitive skin types.']
Description: ['Couture Brow Pomade creates structure, frame and defines brows. Water resistant and long lasting wear. This all-in-one formula combines brow powder, gel, pencil and setting powder to transform normal brows to works of art. This creamy, multitasking product glides smoothly on brows creating well-defined and sculptured eye brows. It is ideal for all skin types and in humid climates.']
Price: 18.0
Store: Emani
Details: {""Brand"": ""Emani"", ""Item Form"": ""Cream"", ""Color"": ""Blonde Grey"", ""Finish Type"": ""Matte"", ""Product Benefits"": ""Long Lasting,Strengthening"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""2.4 x 2.3 x 0.6 inches; 0.64 Ounces"", ""Item model number"": ""409"", ""UPC"": ""795827994303 802389004095""}
Review Text: I like the texture; shade and ease of using it! Excellent product, thank you. This is the best product that I have ever Used!  Great stuff!! Mirrored compact pictured in blonde tone. Received inconvenient little glass pot in what is just a regular old taupe color. It's ridiculously dark, like an ash brown. I returned it. ok Love the product. Easy on and very natural. This pomade is amazing! It came quickly and was just as pictured and described. So happy with my purchase! Sadly this version is being discontinued. This brow pomade lasts-both on the brows and in the container.  I always get compliments on my natural looking brows when I use this!
",train
58dd1d25d9a2411fac579f579ad74bb6,"
Product ID: B07D4P4MD1
Title: OUTRE TIMELESS PINEAPPLE PONY - HOTTIE #S4/30
Average Rating: 3.9
Number of Ratings: 318
Features: ['Outre Synthetic Hair Ponytail Timeless Pineapple Ponytail Hottie', 'Gorgeous curls', 'Innovatively designed with a clip to attach to the front of your hairline', 'Made for the stylish woman on-the-go']
Description: ['Outre Synthetic Hair Ponytail Timeless Pineapple Ponytail Hottie TIMELESS PINEAPPLE PONYTAIL', ""Pick your curl pattern and get an instant curly updo with timeless Ponytail's Pineapple Drawstring. These curly puffs feature gorgeous curls that fall down your forehead for an effortlessly tousled look. Innovatively designed with a clip to attach to the front of your hairline, and a drawstring to attach to your hair, Timeless Ponytail's Pineapple Drawstring was made for the stylish woman on-the-go."", 'HOW TO WEAR', 'Brush your hair back into a high bun.', 'Brush your hair back into a high bun.', 'Attach the piece to your own bun, and pull the drawstring so that it is securely fastened.', 'Attach the piece to your own bun, and pull the drawstring so that it is securely fastened.', 'Extend the front of the piece forward and clip it just behind your hairline, so that the curls fall loosely down your forehead.', 'Extend the front of the piece forward and clip it just behind your hairline, so that the curls fall loosely down your forehead.', 'Fluff the curls, and go!', 'Fluff the curls, and go!', 'Tip:For a more voluminous look, pull your hair up into an even higher bun.', 'Tip:For a more voluminous look, pull your hair up into an even higher bun.']
Price: 20.88
Store: Outre
Details: {""Color"": ""S4/30"", ""Material"": ""Synthetic"", ""Hair Type"": ""Pineapple Style"", ""Brand"": ""Outre"", ""Age Range (Description)"": ""Adult"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""8.1 x 6.3 x 2.7 inches; 8.16 Ounces"", ""UPC"": ""827298792208"", ""Manufacturer"": ""OUTRE""}
Review Text: Cute and exactly as discribed and pictured! This was an awful item the hair felt like steel wool. I just threw it in the trash SMH Super cute ponytail. My old critique is that the front clip is not very secure. The clip never closes on my hair. It will close if it’s not gripped to anything. The ponytail still stays in place but it’s hard to achieve the pineapple look because the front piece doesn’t quite stay in place. No one could tell but I knew. Not so cute on. The pre attached bang is weird. Absolutely love it. Great Style just a lil overpriced! This ponytail too frizzy. I recommend getting the loose curls in this ponytail. It look good Nice color and thickness. Nice
",train
f5e52c4289da42ce9ab897170e34392a,"
Product ID: B07DGKQWSB
Title: Chelly Keratin Treatment Deep Cleansing Shampoo, 16 fl oz 473 mL.
Average Rating: 4.6
Number of Ratings: 25
Features: ['Deeply cleanses: Formulated to reset your hair by removing dirt and hair product residue & buildup from hair and scalp without irritation while refreshing.', 'High pH: With a high pH, our formula helps by opening the cuticles allowing treatments to deeply penetrate and absorb properly. The high pH of the Clarifying Shampoo combined with the low pH of smoothing and conditioning treatments provide a good balance for your hair and scalp. Combined, they are the perfect solution for effectively treating dull damaged hair.', 'Paraben- free: Our product is Paraben-Free, Phosphate-Free, Drying Alcohol-Free, and Silicone-Free.', ""Proudly made in the USA: Chelly's products are made in the USA and specially made with the highest quality ingredients.""]
Description: ['Formulated to reset your hair by removing dirt and hair product residue & buildup from hair and scalp without irritation while refreshing.']
Price: 12.99
Store: CHELLY
Details: {""Brand"": ""CHELLY"", ""Item Form"": ""Cream"", ""Hair Type"": ""Dry"", ""Scent"": ""Floral Bouquet & Moetberry"", ""Age Range (Description)"": ""Adult"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""8.46 x 4.65 x 2.6 inches; 1.21 Pounds"", ""UPC"": ""780422780017"", ""Manufacturer"": ""Chelly Cosmetics MFG., INC""}
Review Text: As expected Well packed, delivery on time Aún no lo uso . Espero sea d buena calidad 🙏🏼
",train
b03935d2f2614292be0bd3ff5ba8c465,"
Product ID: B07DLGQBF5
Title: Becca Be A Light Palette (Medium to Deep)
Average Rating: 4.2
Number of Ratings: 17
Features: ['About the Shade: Medium to Deep (15 g total)', 'Brighten: neutral peach that highlights the complexion', 'Blur: warm sand that minimizes the look of pores, lines, and blemishes', 'Contour: warm bronze shade that creates natural dimension Blush: warm copper with rose gold pearl for a luminous flush']
Description: ['This all-over face palette introduces their new Sheer Glow Filter Powder, designed with varying levels or pigment and pearl to let your natural skin shine through. Silky to the touch and formulated with Light Diffusing Technology, Sheer Glow Filter Powder acts as a real-life filter, visibly minimizing imperfections and evening skin tone to create a perfecting veil for a soft, natural finish. Each shade uses varying levels of pearl & color to blur, define and illuminate for the ultimate real-girl glow.']
Price: 78.49
Store: BECCA
Details: {""Color"": ""Bronze, Peach"", ""Brand"": ""BECCA"", ""Finish Type"": ""Sheer"", ""Coverage"": ""buildable"", ""Item Form"": ""powder"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""4.72 x 4.72 x 4.72 inches; 5.29 Ounces"", ""Item model number"": ""B-PROPAL047""}
Review Text: This is my favorite daily palette. Works well with no other concealer, powder - allows for natural contouring. I’m normally 050 in Dior or MAC C7, Bobbi Brown 6.5 Almond and these colors in this palette are great. I didn’t buy it from Amazon, but Sephora. Doesn’t break out skin, looks very natural, doesn’t oxidize later. beautiful colors that can be used for a gorgeous contour. LOVE THIS PRODUCT!!! BECCA I LOVE YOU THIS LITERALLY IS GOLD. This palette is sooo great!!! I love it!!! LOVE IT!!! My second one! Love this! My second one! Love this! So pleased that I could find this product on your site. It is the one pressed compact that really works for me. Great palet blends great
",train
613bcd384bf2449784d716b717d5c11c,"
Product ID: B07G9GWFSM
Title: Lurrose 100Pcs Full Cover Fake Toenails Artificial Transparent Nail Tips Nail Art for DIY
Average Rating: 3.7
Number of Ratings: 35
Features: ['The false toenails are durable with perfect length. You have the option to wear them long or clip them short, easy to trim and file them to in any length and shape you like.', 'ABS is kind of green enviromental material, and makes the nails durable, breathable, light even no pressure on your own nails.', 'Fit well to your natural toenails. Non toxic, no smell, no harm to your health.', 'Wonderful as gift for girlfriend, family and friends.', ""The easiest and most efficient way to do your toenail tips for manicures or nail art designs. It's fashion, creative, a useful accessory brighten up your look, also as a gift.""]
Description: ['Description', 'The false toenails are durable with perfect length. You have the option to wear them long or clip them short, easy to trim and file them to in any length and shape you like. Plus, ABS is kind of green enviromental material, and makes the nails durable, breathable, light even no pressure on your own toenails. Fit well to your natural toenails. Non toxic, no smell, no harm to your health.', 'Feature', '- Color: As Shown.- Material: ABS.- Size: 14.3 x 7.2 x 1cm.', 'Package Including', '100 x Pieces fake toenails']
Price: 6.99
Store: Lurrose
Details: {""Color"": ""As Shown"", ""Size"": ""Large"", ""Material"": ""Acrylonitrile Butadiene Styrene (ABS)"", ""Brand"": ""Lurrose"", ""Style"": ""French"", ""Product Dimensions"": ""5.63 x 2.83 x 0.39 inches; 1.9 Ounces"", ""UPC"": ""799768026253"", ""Manufacturer"": ""Lurrose""}
Review Text: Storage container came broken upon delivery and it doesn’t stay closed on its on as the kiss lock components are too far apart to snap together so I will have to tape it shut so I don’t have tips flying everywhere. Storage container is extremely weak/flimsy.
",train
910055c528584bc6bebca60338414de0,"
Product ID: B07GGC31QL
Title: Missha Airy Fit Sheet Mask HONEY
Average Rating: 4.1
Number of Ratings: 18
Features: []
Description: ['.']
Price: 22.86
Store: MISSHA
Details: {""Brand"": ""MISSHA"", ""Item Form"": ""Sheet"", ""Skin Type"": ""All"", ""Unit Count"": ""7.00 Count"", ""Item Volume"": ""19 Milliliters"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""0.67 x 0.03 x 0.43 inches; 0.67 Ounces"", ""Item model number"": ""I2170""}
Review Text: Feels amazing on skin best sheet mask no irritation no redness no burning highly recommend honey ampoule for sensitive skin I received my package today, and only found 1 face mask sent, instead of 7 indicated in the product page. $7 for 1 pc of this mask is a ridiculous price!
",train
2450806619684c069147a3debeead443,"
Product ID: B07HXWG5SP
Title: Paco Rabanne 1 ONE MILLION EDT 100ml 3.4oz Eau de Toilette Men NEW SEALED BOX
Average Rating: 4.7
Number of Ratings: 3663
Features: []
Description: ['Paco Rabanne 1 ONE MILLION EDT 100ml 3.4oz Eau de Toilette Men NEW SEALED BOX']
Price: 63.49
Store: Paco Rabanne
Details: {""Brand"": ""Paco Rabanne"", ""Item Form"": ""Spray"", ""Item Volume"": ""3.4 Fluid Ounces"", ""Fragrance Concentration"": ""Eau_de_toilette"", ""Age Range (Description)"": ""Adult"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""6.4 x 2.9 x 2 inches; 1.92 Ounces"", ""Item model number"": ""LE"", ""Manufacturer"": ""Paco Rabanne""}
Review Text: The One Million LUCKY is my favorite scent on my husband. He ran out and I missed the smell, so I ordered more. However... One of these things is not like the other. Or rather, one of these things is like both...<br /><br />The left bottle is a genuine bottle of One Million Lucky, the center bottle is what I just received, and the right bottle is One Million.<br /><br />The bottle I just received.... Notice the one on the left has the chrome/gold front and clear glass? The one on the right has a gold front and amber glass? Hm. The one in the center has the chrome/gold front.... But amber glass??? It also smells nothing like Lucky. It definitely smells more of the regular One Million.<br /><br />I have reordered and only HOPE this is an isolated incident and I get the correct thing this next time.<br />-----<br />I rec'd the bottle I reordered today, and thankfully everything seems to be legit with it and I can resume sniffing my husband. Smells great.<br /><br />I usually use 2 squirts, with Sauvage and Chanel. With Lucky I need 3 for the staying power.<br /><br />I was worried about all the fakes online, but I took my bottle to Macys - 100% LIGIT.<br /><br />3/4 hour projection then need to reapply, reason I gave 4 Stars but I totally love this fragrance! I bought this Cologne as a Christmas Gift for my Son; He chose the type of Cologne, but of course I wanted to get a good deal and not pay Department Store prices!  I'm always worried about buying products like this online, but the Cologne seemed to be the real thing and he was very happy with it...so let's call it a good deal. Excellent perfume 100 percent authentic, fully recommended. we purchased the little one for traveling - and it is truly a great smelling mens cologne which we'd read about then ordered a tester on - then this purchase.  Give it a try you won't be disappointed. Nice! smells good A lot of complaints Smells grest Great scent.
",train
405a12cf0d6149e1af41bb7ea6e44fee,"
Product ID: B07JB553ZB
Title: Hairdresser Grooming Smock for Men and Women, Barber Jackets Apron for Dog Groomers, Salon Hair Stylist, Nail Tech-Grey
Average Rating: 4.2
Number of Ratings: 233
Features: ['Grey Hairdresser Grooming Smock, L size- Bust 55""- Hip 50""- Total Length 37 ""-Sleeve length 15.7"".', 'Made from soft nylon material, Breathable, comfortable, Water-repellent, Anti-static, hair won’t stick to the material.', '6 easy snap closures on the front, 3/4 Roll-up Sleeves with snap closure.', 'Two large front pockets, easy to put and classify the necessary tools.', 'Great for dog groomer, hair stylist, nail technician, esthetician, massage therapist. Protect your clothes from any spills.']
Description: ['Grey Hairdresser Grooming Smock', 'L size- Bust 55""- Hip 50""- Total Length 37 ""-Sleeve length 15.7"".', '245T density nylon material, Water Repellent and hair won’t stick to the material.', '245T density nylon material, Water Repellent and hair won’t stick to the material.', 'Comfortable and Light Weight', 'Comfortable and Light Weight', 'Great for dog groomer, hair stylist, nail technician, esthetician, massage therapist.', 'Great for dog groomer, hair stylist, nail technician, esthetician, massage therapist.', 'Protect your clothes from any spills.', 'Protect your clothes from any spills.']
Price: 14.88
Store: PERFEHAIR
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""11.75 x 9.5 x 0.25 inches; 7.2 Ounces"", ""Item model number"": ""SW054"", ""Department"": ""Unisex"", ""Manufacturer"": ""PERFEHAIR"", ""Country of Origin"": ""China""}
Review Text: Good Nice material but the top button was broken off when I got it. I really like the material, easy clean, easy wash & dry. Excellent for grooming my dogs, hair slides off the material & clothes are totally protected. It easily works for men or women & the sizing is as listed. If I had one negative, I would prefer Velcro closures rather than the snaps, which are a bit tough to open & close if you have arthritis in the thumbs or hands. Otherwise, it’s a great addition to anyone who grooms animals at home but doesn’t want to be covered in hair or snag good clothing. FYI: I wear a size L/XL blouse & the grooming shirt is big on me but fits my 6’3” husband just fine. ITEM as described. But don’t use it much. I wear size 14, this wouldn't fit well enough to snap below the waist. The material is slick and not too heavy. Great fit, length and like that you can roll the sleeves and secure them. Only downfall it shows every drop of anything that gets on it. I guess it would be perfect if was black Wish is bigger size I do fit in this one but people @ Wk not The material is perfect but it's cut out with men's proportions, women need something more synched at the waist and loose on the hips...so since it was straight cut it held my hips very snug, pass. This smock is very comfortable and stylish. Keeps spray from soaking my clothes, but not completely waterproof. That would be too hot to work in. Smaller size or two than advertised, but does the job.
",train
4aa601e99544411f885ffb7e5dd87951,"
Product ID: B07JF4C4C2
Title: Tara Assorted Color Design 240 Pieces Plastic Beads 10x12 mm For Braid Hair For Girls (GLITTER SKY BLUE)
Average Rating: 4.5
Number of Ratings: 640
Features: ['There are a variety of color combinations for your hair decoration, such as yellow, green, red, purple, blue, orange and colorful beads', 'These beads are made of durable plastic materials, lightweight and not easy to break down, you can use it for a long time, small but can brighten your hairstyle', 'Each pack contains about 240 Pieces of beads Plastic 10x12 mm barrel shaped pony beads, hole size approximately 7mm', ""Tara braiding pony beads are designed to hold girl's hair braids in place & are also great for craft projects & jewelry making, name bracelet key chain, can be used as a gift for family and friends""]
Description: [""Tara braiding pony beads are designed to hold girl's hair braids in place & are also great for craft projects & jewelry making, name bracelet key chain, can be used as a gift for family and friends""]
Price: 6.99
Store: Tara Toys
Details: {""Color"": ""GLITTER SKY BLUE"", ""Material"": ""Plastic"", ""Brand"": ""Tara Toys"", ""Shape"": ""Barrel"", ""Number of Pieces"": ""240"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""8.43 x 4.25 x 0.91 inches; 4.66 Ounces"", ""Item model number"": ""bdm"", ""Manufacturer"": ""Tara""}
Review Text: The gold beads quickly peeled and didn’t last Great I’d been buying a pack of 60 beads for $6.99 and found the same beads in this package of 240 beads for $7.99.  What more do I need say?  Oh, yeah,  quality of  these beads is excellent! Big holes. Exactly as I needed for braids! I bought 3 other colors. Big holes. Exactly as I needed for braids! I bought 3 other colors. The pink is a true pink just looks almost red in the photo Pretty large beads Great Buy! Good for my toddler hair. Lov these beads and intend to get them in other colors. My daughter loves adding them to her hair. Looked pretty with my daughters braids and she loved them! Very pretty!
",train
